1696	2025-06-15-19-17-21.924645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.926729	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.927260	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.928263	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.929263	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.930766	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.931769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.934769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.935769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.936769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.938769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.939769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.940769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.941769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.942769	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.944768	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.945768	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.946950	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.947954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.949955	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.951955	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.952955	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.954954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.955954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.957954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.958955	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.959954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.960954	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.962970	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.963970	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.964970	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.967971	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.968971	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.970970	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.972432	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.973436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.975436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.976436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.977436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.978436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.979436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.980436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.982712	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.984437	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.985436	1355249	108	22.63	129549	-30.02
